complaint_id,transaction_id,merchant_id,complaint_type,complaint_date
3405,18064,95,Damaged item,09-02-2024
3406,28119,113,Overcharge,01-11-2024
3407,14600,187,Poor service,14-11-2024
3408,13153,68,Damaged item,15-12-2025
3409,36350,30,Damaged item,08-06-2025
3410,2843,54,Damaged item,04-11-2024
3411,43450,105,Damaged item,03-03-2024
3412,15840,152,Wrong item,08-09-2025
3413,32658,81,Late delivery,22-01-2024
3414,4242,85,Damaged item,23-08-2025
3415,50805,14,Late delivery,13-10-2025
3416,13976,58,Late delivery,05-10-2025
3417,15341,31,Late delivery,28-10-2025
3418,48783,46,Damaged item,14-06-2024
3419,54261,67,Overcharge,14-10-2024
3420,10074,80,Damaged item,31-03-2024
3421,22913,55,Late delivery,23-09-2025
3422,8132,37,Poor service,02-04-2024
3423,30745,189,Late delivery,05-11-2024
3424,32967,166,Wrong item,05-01-2024
3425,39689,196,Overcharge,31-12-2024
3426,47633,187,Late delivery,27-05-2024
3427,21296,150,Late delivery,23-09-2025
3428,46810,98,Late delivery,26-05-2024
3429,13069,184,Late delivery,09-04-2025
3430,42664,85,Overcharge,14-11-2024
3431,17795,170,Poor service,03-07-2024
3432,34495,10,Poor service,30-05-2025
3433,34362,115,Late delivery,30-05-2024
3434,7924,169,Late delivery,01-01-2025
3435,23202,122,Overcharge,04-08-2024
3436,38837,98,Poor service,10-02-2025
3437,945,42,Poor service,18-04-2025
3438,14342,70,Poor service,16-05-2025
3439,48535,26,Overcharge,04-03-2024
3440,27907,104,Wrong item,17-04-2025
3441,34568,66,Overcharge,14-08-2025
3442,34889,102,Late delivery,04-08-2024
3443,32216,174,Poor service,15-05-2024
3444,50171,150,Wrong item,21-06-2024
3445,46890,149,Damaged item,24-02-2025
3446,5352,38,Wrong item,09-09-2024
3447,22536,44,Damaged item,29-09-2024
3448,14674,40,Wrong item,23-04-2025
3449,51565,101,Poor service,04-05-2025
3450,2530,33,Overcharge,03-05-2024
3451,28586,73,Damaged item,27-11-2024
3452,5749,156,Damaged item,18-09-2024
3453,54300,117,Damaged item,14-06-2025
3454,3869,199,Damaged item,06-04-2025
3455,2470,23,Poor service,09-05-2024
3456,51474,2,Late delivery,16-12-2024
3457,5455,125,Damaged item,19-09-2025
3458,2576,160,Damaged item,14-05-2024
3459,37252,29,Overcharge,31-10-2024
3460,59637,62,Late delivery,17-09-2025
3461,52880,109,Poor service,13-03-2024
3462,29955,172,Poor service,09-10-2024
3463,38033,72,Poor service,17-01-2025
3464,28934,153,Wrong item,01-04-2025
3465,58692,188,Damaged item,09-12-2025
3466,9837,191,Damaged item,08-08-2024
3467,55799,17,Damaged item,28-10-2024
3468,49366,142,Overcharge,21-11-2025
3469,31969,42,Wrong item,08-12-2025
3470,43476,101,Wrong item,07-11-2024
3471,29869,144,Damaged item,23-09-2024
3472,20557,185,Poor service,31-03-2025
3473,22818,66,Damaged item,07-12-2024
3474,17123,131,Late delivery,21-08-2024
3475,7339,123,Overcharge,21-09-2025
3476,13739,197,Wrong item,23-04-2025
3477,50004,175,Damaged item,11-07-2024
3478,22917,190,Late delivery,28-02-2024
3479,13118,115,Late delivery,30-01-2025
3480,32534,182,Late delivery,16-06-2024
3481,16354,37,Late delivery,26-02-2024
3482,9725,167,Damaged item,31-07-2025
3483,25042,196,Late delivery,03-01-2025
3484,51434,102,Late delivery,03-09-2024
3485,48127,107,Late delivery,19-04-2025
3486,35942,99,Damaged item,03-07-2024
3487,49023,152,Late delivery,30-08-2024
3488,46838,171,Poor service,28-04-2024
3489,5095,115,Overcharge,04-12-2025
3490,33613,58,Poor service,10-12-2025
3491,56877,42,Overcharge,02-07-2024
3492,51593,146,Late delivery,31-03-2025
3493,12176,42,Wrong item,06-06-2025
3494,24165,145,Poor service,07-12-2025
3495,23455,150,Overcharge,11-07-2024
3496,37741,57,Overcharge,28-07-2025
3497,45921,23,Poor service,17-06-2025
3498,28899,190,Late delivery,07-09-2024
3499,12205,50,Damaged item,16-01-2024
3500,57260,128,Overcharge,26-08-2025
